date,zones,landings
2/21/2021,north,6078.762712
2/22/2021,north,6078.762712
2/23/2021,north,6078.762712
2/24/2021,north,6078.762712
2/25/2021,north,6078.762712
2/26/2021,north,6078.762712
2/27/2021,north,6078.762712
2/28/2021,north,6078.762712
3/1/2021,north,16366.44262
3/2/2021,north,16366.44262
3/3/2021,north,16366.44262
3/4/2021,north,16366.44262
3/5/2021,north,16366.44262
3/6/2021,north,16366.44262
3/7/2021,north,16366.44262
3/8/2021,north,16366.44262
3/9/2021,north,16366.44262
3/10/2021,north,16366.44262
3/11/2021,north,16366.44262
3/12/2021,north,16366.44262
3/13/2021,north,16366.44262
3/14/2021,north,16366.44262
3/15/2021,north,16366.44262
3/16/2021,north,16366.44262
3/17/2021,north,16366.44262
3/18/2021,north,16366.44262
3/19/2021,north,16366.44262
3/20/2021,north,16366.44262
3/21/2021,north,16366.44262
3/22/2021,north,16366.44262
3/23/2021,north,16366.44262
3/24/2021,north,16366.44262
3/25/2021,north,16366.44262
3/26/2021,north,16366.44262
3/27/2021,north,16366.44262
3/28/2021,north,16366.44262
3/29/2021,north,16366.44262
3/30/2021,north,16366.44262
3/31/2021,north,16366.44262
4/1/2021,north,16366.44262
4/2/2021,north,16366.44262
4/3/2021,north,16366.44262
4/4/2021,north,16366.44262
4/5/2021,north,16366.44262
4/6/2021,north,16366.44262
4/7/2021,north,16366.44262
4/8/2021,north,16366.44262
4/9/2021,north,16366.44262
4/10/2021,north,16366.44262
4/11/2021,north,16366.44262
4/12/2021,north,16366.44262
4/13/2021,north,16366.44262
4/14/2021,north,16366.44262
4/15/2021,north,16366.44262
4/16/2021,north,16366.44262
4/17/2021,north,16366.44262
4/18/2021,north,16366.44262
4/19/2021,north,16366.44262
4/20/2021,north,16366.44262
4/21/2021,north,16366.44262
4/22/2021,north,16366.44262
4/23/2021,north,16366.44262
4/24/2021,north,16366.44262
4/25/2021,north,16366.44262
4/26/2021,north,16366.44262
4/27/2021,north,16366.44262
4/28/2021,north,16366.44262
4/29/2021,north,16366.44262
4/30/2021,north,16366.44262
5/1/2021,north,5510.409836
5/2/2021,north,5510.409836
5/3/2021,north,5510.409836
5/4/2021,north,5510.409836
5/5/2021,north,5510.409836
5/6/2021,north,5510.409836
5/7/2021,north,5510.409836
5/8/2021,north,5510.409836
5/9/2021,north,5510.409836
5/10/2021,north,5510.409836
5/11/2021,north,5510.409836
5/12/2021,north,5510.409836
5/13/2021,north,5510.409836
5/14/2021,north,5510.409836
5/15/2021,north,5510.409836
5/16/2021,north,5510.409836
5/17/2021,north,5510.409836
5/18/2021,north,5510.409836
5/19/2021,north,5510.409836
5/20/2021,north,5510.409836
5/21/2021,north,5510.409836
5/22/2021,north,5510.409836
5/23/2021,north,5510.409836
5/24/2021,north,5510.409836
5/25/2021,north,5510.409836
5/26/2021,north,5510.409836
5/27/2021,north,5510.409836
5/28/2021,north,5510.409836
5/29/2021,north,5510.409836
5/30/2021,north,5510.409836
5/31/2021,north,5510.409836
6/1/2021,north,5510.409836
6/2/2021,north,5510.409836
6/3/2021,north,5510.409836
6/4/2021,north,5510.409836
6/5/2021,north,5510.409836
6/6/2021,north,5510.409836
6/7/2021,north,5510.409836
6/8/2021,north,5510.409836
6/9/2021,north,5510.409836
6/10/2021,north,5510.409836
6/11/2021,north,5510.409836
6/12/2021,north,5510.409836
6/13/2021,north,5510.409836
6/14/2021,north,5510.409836
6/15/2021,north,5510.409836
6/16/2021,north,5510.409836
6/17/2021,north,5510.409836
6/18/2021,north,5510.409836
6/19/2021,north,5510.409836
6/20/2021,north,5510.409836
6/21/2021,north,5510.409836
6/22/2021,north,5510.409836
6/23/2021,north,5510.409836
6/24/2021,north,5510.409836
6/25/2021,north,5510.409836
6/26/2021,north,5510.409836
6/27/2021,north,5510.409836
6/28/2021,north,5510.409836
6/29/2021,north,5510.409836
6/30/2021,north,5510.409836
7/1/2021,north,5269.419355
7/2/2021,north,5269.419355
7/3/2021,north,5269.419355
7/4/2021,north,5269.419355
7/5/2021,north,5269.419355
7/6/2021,north,5269.419355
7/7/2021,north,5269.419355
7/8/2021,north,5269.419355
7/9/2021,north,5269.419355
7/10/2021,north,5269.419355
7/11/2021,north,5269.419355
7/12/2021,north,5269.419355
7/13/2021,north,5269.419355
7/14/2021,north,5269.419355
7/15/2021,north,5269.419355
7/16/2021,north,5269.419355
7/17/2021,north,5269.419355
7/18/2021,north,5269.419355
7/19/2021,north,5269.419355
7/20/2021,north,5269.419355
7/21/2021,north,5269.419355
7/22/2021,north,5269.419355
7/23/2021,north,5269.419355
7/24/2021,north,5269.419355
7/25/2021,north,5269.419355
7/26/2021,north,5269.419355
7/27/2021,north,5269.419355
7/28/2021,north,5269.419355
7/29/2021,north,5269.419355
7/30/2021,north,5269.419355
7/31/2021,north,5269.419355
8/1/2020,south,82.58064516
8/2/2020,south,82.58064516
8/3/2020,south,82.58064516
8/4/2020,south,82.58064516
8/5/2020,south,82.58064516
8/6/2020,south,82.58064516
8/7/2020,south,82.58064516
8/8/2020,south,82.58064516
8/9/2020,south,82.58064516
8/10/2020,south,82.58064516
8/11/2020,south,82.58064516
8/12/2020,south,82.58064516
8/13/2020,south,82.58064516
8/14/2020,south,82.58064516
8/15/2020,south,82.58064516
8/16/2020,south,82.58064516
8/17/2020,south,82.58064516
8/18/2020,south,82.58064516
8/19/2020,south,82.58064516
8/20/2020,south,82.58064516
8/21/2020,south,82.58064516
8/22/2020,south,82.58064516
8/23/2020,south,82.58064516
8/24/2020,south,82.58064516
8/25/2020,south,82.58064516
8/26/2020,south,82.58064516
8/27/2020,south,82.58064516
8/28/2020,south,82.58064516
8/29/2020,south,82.58064516
8/30/2020,south,82.58064516
8/31/2020,south,82.58064516
9/1/2020,south,9200.622951
9/2/2020,south,9200.622951
9/3/2020,south,9200.622951
9/4/2020,south,9200.622951
9/5/2020,south,9200.622951
9/6/2020,south,9200.622951
9/7/2020,south,9200.622951
9/8/2020,south,9200.622951
9/9/2020,south,9200.622951
9/10/2020,south,9200.622951
9/11/2020,south,9200.622951
9/12/2020,south,9200.622951
9/13/2020,south,9200.622951
9/14/2020,south,9200.622951
9/15/2020,south,9200.622951
9/16/2020,south,9200.622951
9/17/2020,south,9200.622951
9/18/2020,south,9200.622951
9/19/2020,south,9200.622951
9/20/2020,south,9200.622951
9/21/2020,south,9200.622951
9/22/2020,south,9200.622951
9/23/2020,south,9200.622951
9/24/2020,south,9200.622951
9/25/2020,south,9200.622951
9/26/2020,south,9200.622951
9/27/2020,south,9200.622951
9/28/2020,south,9200.622951
9/29/2020,south,9200.622951
9/30/2020,south,9200.622951
10/1/2020,south,9200.622951
10/2/2020,south,9200.622951
10/3/2020,south,9200.622951
10/4/2020,south,9200.622951
10/5/2020,south,9200.622951
10/6/2020,south,9200.622951
10/7/2020,south,9200.622951
10/8/2020,south,9200.622951
10/9/2020,south,9200.622951
10/10/2020,south,9200.622951
10/11/2020,south,9200.622951
10/12/2020,south,9200.622951
10/13/2020,south,9200.622951
10/14/2020,south,9200.622951
10/15/2020,south,9200.622951
10/16/2020,south,9200.622951
10/17/2020,south,9200.622951
10/18/2020,south,9200.622951
10/19/2020,south,9200.622951
10/20/2020,south,9200.622951
10/21/2020,south,9200.622951
10/22/2020,south,9200.622951
10/23/2020,south,9200.622951
10/24/2020,south,9200.622951
10/25/2020,south,9200.622951
10/26/2020,south,9200.622951
10/27/2020,south,9200.622951
10/28/2020,south,9200.622951
10/29/2020,south,9200.622951
10/30/2020,south,9200.622951
10/31/2020,south,9200.622951
11/1/2020,south,272.5300546
11/2/2020,south,272.5300546
11/3/2020,south,272.5300546
11/4/2020,south,272.5300546
11/5/2020,south,272.5300546
11/6/2020,south,272.5300546
11/7/2020,south,272.5300546
11/8/2020,south,272.5300546
11/9/2020,south,272.5300546
11/10/2020,south,272.5300546
11/11/2020,south,272.5300546
11/12/2020,south,272.5300546
11/13/2020,south,272.5300546
11/14/2020,south,272.5300546
11/15/2020,south,272.5300546
11/16/2020,south,272.5300546
11/17/2020,south,272.5300546
11/18/2020,south,272.5300546
11/19/2020,south,272.5300546
11/20/2020,south,272.5300546
11/21/2020,south,272.5300546
11/22/2020,south,272.5300546
11/23/2020,south,272.5300546
11/24/2020,south,272.5300546
11/25/2020,south,272.5300546
11/26/2020,south,272.5300546
11/27/2020,south,272.5300546
11/28/2020,south,272.5300546
11/29/2020,south,272.5300546
11/30/2020,south,272.5300546
12/1/2020,south,272.5300546
12/2/2020,south,272.5300546
12/3/2020,south,272.5300546
12/4/2020,south,272.5300546
12/5/2020,south,272.5300546
12/6/2020,south,272.5300546
12/7/2020,south,272.5300546
12/8/2020,south,272.5300546
12/9/2020,south,272.5300546
12/10/2020,south,272.5300546
12/11/2020,south,272.5300546
12/12/2020,south,272.5300546
12/13/2020,south,272.5300546
12/14/2020,south,272.5300546
12/15/2020,south,272.5300546
12/16/2020,south,272.5300546
12/17/2020,south,272.5300546
12/18/2020,south,272.5300546
12/19/2020,south,272.5300546
12/20/2020,south,272.5300546
12/21/2020,south,272.5300546
12/22/2020,south,272.5300546
12/23/2020,south,272.5300546
12/24/2020,south,272.5300546
12/25/2020,south,272.5300546
12/26/2020,south,272.5300546
12/27/2020,south,272.5300546
12/28/2020,south,272.5300546
12/29/2020,south,272.5300546
12/30/2020,south,272.5300546
12/31/2020,south,272.5300546
1/1/2021,south,1627.915254
1/2/2021,south,1627.915254
1/3/2021,south,1627.915254
1/4/2021,south,1627.915254
1/5/2021,south,1627.915254
1/6/2021,south,1627.915254
1/7/2021,south,1627.915254
1/8/2021,south,1627.915254
1/9/2021,south,1627.915254
1/10/2021,south,1627.915254
1/11/2021,south,1627.915254
1/12/2021,south,1627.915254
1/13/2021,south,1627.915254
1/14/2021,south,1627.915254
1/15/2021,south,1627.915254
1/16/2021,south,1627.915254
1/17/2021,south,1627.915254
1/18/2021,south,1627.915254
1/19/2021,south,1627.915254
1/20/2021,south,1627.915254
1/21/2021,south,1627.915254
1/22/2021,south,1627.915254
1/23/2021,south,1627.915254
1/24/2021,south,1627.915254
1/25/2021,south,1627.915254
1/26/2021,south,1627.915254
1/27/2021,south,1627.915254
1/28/2021,south,1627.915254
1/29/2021,south,1627.915254
1/30/2021,south,1627.915254
1/31/2021,south,1627.915254
2/1/2021,south,1627.915254
2/2/2021,south,1627.915254
2/3/2021,south,1627.915254
2/4/2021,south,1627.915254
2/5/2021,south,1627.915254
2/6/2021,south,1627.915254
2/7/2021,south,1627.915254
2/8/2021,south,1627.915254
2/9/2021,south,1627.915254
2/10/2021,south,1627.915254
2/11/2021,south,1627.915254
2/12/2021,south,1627.915254
2/13/2021,south,1627.915254
2/14/2021,south,1627.915254
2/15/2021,south,1627.915254
2/16/2021,south,1627.915254
2/17/2021,south,1627.915254
2/18/2021,south,1627.915254
2/19/2021,south,1627.915254
2/20/2021,south,1627.915254
2/21/2021,south,1627.915254
2/22/2021,south,1627.915254
2/23/2021,south,1627.915254
2/24/2021,south,1627.915254
2/25/2021,south,1627.915254
2/26/2021,south,1627.915254
2/27/2021,south,1627.915254
2/28/2021,south,1627.915254
3/1/2021,south,2721.704918
3/2/2021,south,2721.704918
3/3/2021,south,2721.704918
3/4/2021,south,2721.704918
3/5/2021,south,2721.704918
3/6/2021,south,2721.704918
3/7/2021,south,2721.704918
3/8/2021,south,2721.704918
3/9/2021,south,2721.704918
3/10/2021,south,2721.704918
3/11/2021,south,2721.704918
3/12/2021,south,2721.704918
3/13/2021,south,2721.704918
3/14/2021,south,2721.704918
3/15/2021,south,2721.704918
3/16/2021,south,2721.704918
3/17/2021,south,2721.704918
3/18/2021,south,2721.704918
3/19/2021,south,2721.704918
3/20/2021,south,2721.704918
3/21/2021,south,2721.704918
3/22/2021,south,2721.704918
3/23/2021,south,2721.704918
3/24/2021,south,2721.704918
3/25/2021,south,2721.704918
3/26/2021,south,2721.704918
3/27/2021,south,2721.704918
3/28/2021,south,2721.704918
3/29/2021,south,2721.704918
3/30/2021,south,2721.704918
3/31/2021,south,2721.704918
4/1/2021,south,2721.704918
4/2/2021,south,2721.704918
4/3/2021,south,2721.704918
4/4/2021,south,2721.704918
4/5/2021,south,2721.704918
4/6/2021,south,2721.704918
4/7/2021,south,2721.704918
4/8/2021,south,2721.704918
4/9/2021,south,2721.704918
4/10/2021,south,2721.704918
4/11/2021,south,2721.704918
4/12/2021,south,2721.704918
4/13/2021,south,2721.704918
4/14/2021,south,2721.704918
4/15/2021,south,2721.704918
4/16/2021,south,2721.704918
4/17/2021,south,2721.704918
4/18/2021,south,2721.704918
4/19/2021,south,2721.704918
4/20/2021,south,2721.704918
4/21/2021,south,2721.704918
4/22/2021,south,2721.704918
4/23/2021,south,2721.704918
4/24/2021,south,2721.704918
4/25/2021,south,2721.704918
4/26/2021,south,2721.704918
4/27/2021,south,2721.704918
4/28/2021,south,2721.704918
4/29/2021,south,2721.704918
4/30/2021,south,2721.704918
5/1/2021,south,1102.008197
5/2/2021,south,1102.008197
5/3/2021,south,1102.008197
5/4/2021,south,1102.008197
5/5/2021,south,1102.008197
5/6/2021,south,1102.008197
5/7/2021,south,1102.008197
5/8/2021,south,1102.008197
5/9/2021,south,1102.008197
5/10/2021,south,1102.008197
5/11/2021,south,1102.008197
5/12/2021,south,1102.008197
5/13/2021,south,1102.008197
5/14/2021,south,1102.008197
5/15/2021,south,1102.008197
5/16/2021,south,1102.008197
5/17/2021,south,1102.008197
5/18/2021,south,1102.008197
5/19/2021,south,1102.008197
5/20/2021,south,1102.008197
5/21/2021,south,1102.008197
5/22/2021,south,1102.008197
5/23/2021,south,1102.008197
5/24/2021,south,1102.008197
5/25/2021,south,1102.008197
5/26/2021,south,1102.008197
5/27/2021,south,1102.008197
5/28/2021,south,1102.008197
5/29/2021,south,1102.008197
5/30/2021,south,1102.008197
5/31/2021,south,1102.008197
6/1/2021,south,1102.008197
6/2/2021,south,1102.008197
6/3/2021,south,1102.008197
6/4/2021,south,1102.008197
6/5/2021,south,1102.008197
6/6/2021,south,1102.008197
6/7/2021,south,1102.008197
6/8/2021,south,1102.008197
6/9/2021,south,1102.008197
6/10/2021,south,1102.008197
6/11/2021,south,1102.008197
6/12/2021,south,1102.008197
6/13/2021,south,1102.008197
6/14/2021,south,1102.008197
6/15/2021,south,1102.008197
6/16/2021,south,1102.008197
6/17/2021,south,1102.008197
6/18/2021,south,1102.008197
6/19/2021,south,1102.008197
6/20/2021,south,1102.008197
6/21/2021,south,1102.008197
6/22/2021,south,1102.008197
6/23/2021,south,1102.008197
6/24/2021,south,1102.008197
6/25/2021,south,1102.008197
6/26/2021,south,1102.008197
6/27/2021,south,1102.008197
6/28/2021,south,1102.008197
6/29/2021,south,1102.008197
6/30/2021,south,1102.008197
7/1/2021,south,82.58064516
7/2/2021,south,82.58064516
7/3/2021,south,82.58064516
7/4/2021,south,82.58064516
7/5/2021,south,82.58064516
7/6/2021,south,82.58064516
7/7/2021,south,82.58064516
7/8/2021,south,82.58064516
7/9/2021,south,82.58064516
7/10/2021,south,82.58064516
7/11/2021,south,82.58064516
7/12/2021,south,82.58064516
7/13/2021,south,82.58064516
7/14/2021,south,82.58064516
7/15/2021,south,82.58064516
7/16/2021,south,82.58064516
7/17/2021,south,82.58064516
7/18/2021,south,82.58064516
7/19/2021,south,82.58064516
7/20/2021,south,82.58064516
7/21/2021,south,82.58064516
7/22/2021,south,82.58064516
7/23/2021,south,82.58064516
7/24/2021,south,82.58064516
7/25/2021,south,82.58064516
7/26/2021,south,82.58064516
7/27/2021,south,82.58064516
7/28/2021,south,82.58064516
7/29/2021,south,82.58064516
7/30/2021,south,82.58064516
7/31/2021,south,82.58064516
8/1/2020,gulf,8679.580645
8/2/2020,gulf,8679.580645
8/3/2020,gulf,8679.580645
8/4/2020,gulf,8679.580645
8/5/2020,gulf,8679.580645
8/6/2020,gulf,8679.580645
8/7/2020,gulf,8679.580645
8/8/2020,gulf,8679.580645
8/9/2020,gulf,8679.580645
8/10/2020,gulf,8679.580645
8/11/2020,gulf,8679.580645
8/12/2020,gulf,8679.580645
8/13/2020,gulf,8679.580645
8/14/2020,gulf,8679.580645
8/15/2020,gulf,8679.580645
8/16/2020,gulf,8679.580645
8/17/2020,gulf,8679.580645
8/18/2020,gulf,8679.580645
8/19/2020,gulf,8679.580645
8/20/2020,gulf,8679.580645
8/21/2020,gulf,8679.580645
8/22/2020,gulf,8679.580645
8/23/2020,gulf,8679.580645
8/24/2020,gulf,8679.580645
8/25/2020,gulf,8679.580645
8/26/2020,gulf,8679.580645
8/27/2020,gulf,8679.580645
8/28/2020,gulf,8679.580645
8/29/2020,gulf,8679.580645
8/30/2020,gulf,8679.580645
8/31/2020,gulf,8679.580645
9/1/2020,gulf,20246.18033
9/2/2020,gulf,20246.18033
9/3/2020,gulf,20246.18033
9/4/2020,gulf,20246.18033
9/5/2020,gulf,20246.18033
9/6/2020,gulf,20246.18033
9/7/2020,gulf,20246.18033
9/8/2020,gulf,20246.18033
9/9/2020,gulf,20246.18033
9/10/2020,gulf,20246.18033
9/11/2020,gulf,20246.18033
9/12/2020,gulf,20246.18033
9/13/2020,gulf,20246.18033
9/14/2020,gulf,20246.18033
9/15/2020,gulf,20246.18033
9/16/2020,gulf,20246.18033
9/17/2020,gulf,20246.18033
9/18/2020,gulf,20246.18033
9/19/2020,gulf,20246.18033
9/20/2020,gulf,20246.18033
9/21/2020,gulf,20246.18033
9/22/2020,gulf,20246.18033
9/23/2020,gulf,20246.18033
9/24/2020,gulf,20246.18033
9/25/2020,gulf,20246.18033
9/26/2020,gulf,20246.18033
9/27/2020,gulf,20246.18033
9/28/2020,gulf,20246.18033
9/29/2020,gulf,20246.18033
9/30/2020,gulf,20246.18033
10/1/2020,gulf,20246.18033
10/2/2020,gulf,20246.18033
10/3/2020,gulf,20246.18033
10/4/2020,gulf,20246.18033
10/5/2020,gulf,20246.18033
10/6/2020,gulf,20246.18033
10/7/2020,gulf,20246.18033
10/8/2020,gulf,20246.18033
10/9/2020,gulf,20246.18033
10/10/2020,gulf,20246.18033
10/11/2020,gulf,20246.18033
10/12/2020,gulf,20246.18033
10/13/2020,gulf,20246.18033
10/14/2020,gulf,20246.18033
10/15/2020,gulf,20246.18033
10/16/2020,gulf,20246.18033
10/17/2020,gulf,20246.18033
10/18/2020,gulf,20246.18033
10/19/2020,gulf,20246.18033
10/20/2020,gulf,20246.18033
10/21/2020,gulf,20246.18033
10/22/2020,gulf,20246.18033
10/23/2020,gulf,20246.18033
10/24/2020,gulf,20246.18033
10/25/2020,gulf,20246.18033
10/26/2020,gulf,20246.18033
10/27/2020,gulf,20246.18033
10/28/2020,gulf,20246.18033
10/29/2020,gulf,20246.18033
10/30/2020,gulf,20246.18033
10/31/2020,gulf,20246.18033
11/1/2020,gulf,3055.557377
11/2/2020,gulf,3055.557377
11/3/2020,gulf,3055.557377
11/4/2020,gulf,3055.557377
11/5/2020,gulf,3055.557377
11/6/2020,gulf,3055.557377
11/7/2020,gulf,3055.557377
11/8/2020,gulf,3055.557377
11/9/2020,gulf,3055.557377
11/10/2020,gulf,3055.557377
11/11/2020,gulf,3055.557377
11/12/2020,gulf,3055.557377
11/13/2020,gulf,3055.557377
11/14/2020,gulf,3055.557377
11/15/2020,gulf,3055.557377
11/16/2020,gulf,3055.557377
11/17/2020,gulf,3055.557377
11/18/2020,gulf,3055.557377
11/19/2020,gulf,3055.557377
11/20/2020,gulf,3055.557377
11/21/2020,gulf,3055.557377
11/22/2020,gulf,3055.557377
11/23/2020,gulf,3055.557377
11/24/2020,gulf,3055.557377
11/25/2020,gulf,3055.557377
11/26/2020,gulf,3055.557377
11/27/2020,gulf,3055.557377
11/28/2020,gulf,3055.557377
11/29/2020,gulf,3055.557377
11/30/2020,gulf,3055.557377
12/1/2020,gulf,3055.557377
12/2/2020,gulf,3055.557377
12/3/2020,gulf,3055.557377
12/4/2020,gulf,3055.557377
12/5/2020,gulf,3055.557377
12/6/2020,gulf,3055.557377
12/7/2020,gulf,3055.557377
12/8/2020,gulf,3055.557377
12/9/2020,gulf,3055.557377
12/10/2020,gulf,3055.557377
12/11/2020,gulf,3055.557377
12/12/2020,gulf,3055.557377
12/13/2020,gulf,3055.557377
12/14/2020,gulf,3055.557377
12/15/2020,gulf,3055.557377
12/16/2020,gulf,3055.557377
12/17/2020,gulf,3055.557377
12/18/2020,gulf,3055.557377
12/19/2020,gulf,3055.557377
12/20/2020,gulf,3055.557377
12/21/2020,gulf,3055.557377
12/22/2020,gulf,3055.557377
12/23/2020,gulf,3055.557377
12/24/2020,gulf,3055.557377
12/25/2020,gulf,3055.557377
12/26/2020,gulf,3055.557377
12/27/2020,gulf,3055.557377
12/28/2020,gulf,3055.557377
12/29/2020,gulf,3055.557377
12/30/2020,gulf,3055.557377
12/31/2020,gulf,3055.557377
1/1/2021,gulf,8006.008475
1/2/2021,gulf,8006.008475
1/3/2021,gulf,8006.008475
1/4/2021,gulf,8006.008475
1/5/2021,gulf,8006.008475
1/6/2021,gulf,8006.008475
1/7/2021,gulf,8006.008475
1/8/2021,gulf,8006.008475
1/9/2021,gulf,8006.008475
1/10/2021,gulf,8006.008475
1/11/2021,gulf,8006.008475
1/12/2021,gulf,8006.008475
1/13/2021,gulf,8006.008475
1/14/2021,gulf,8006.008475
1/15/2021,gulf,8006.008475
1/16/2021,gulf,8006.008475
1/17/2021,gulf,8006.008475
1/18/2021,gulf,8006.008475
1/19/2021,gulf,8006.008475
1/20/2021,gulf,8006.008475
1/21/2021,gulf,8006.008475
1/22/2021,gulf,8006.008475
1/23/2021,gulf,8006.008475
1/24/2021,gulf,8006.008475
1/25/2021,gulf,8006.008475
1/26/2021,gulf,8006.008475
1/27/2021,gulf,8006.008475
1/28/2021,gulf,8006.008475
1/29/2021,gulf,8006.008475
1/30/2021,gulf,8006.008475
1/31/2021,gulf,8006.008475
2/1/2021,gulf,8006.008475
2/2/2021,gulf,8006.008475
2/3/2021,gulf,8006.008475
2/4/2021,gulf,8006.008475
2/5/2021,gulf,8006.008475
2/6/2021,gulf,8006.008475
2/7/2021,gulf,8006.008475
2/8/2021,gulf,8006.008475
2/9/2021,gulf,8006.008475
2/10/2021,gulf,8006.008475
2/11/2021,gulf,8006.008475
2/12/2021,gulf,8006.008475
2/13/2021,gulf,8006.008475
2/14/2021,gulf,8006.008475
2/15/2021,gulf,8006.008475
2/16/2021,gulf,8006.008475
2/17/2021,gulf,8006.008475
2/18/2021,gulf,8006.008475
2/19/2021,gulf,8006.008475
2/20/2021,gulf,8006.008475
2/21/2021,gulf,8006.008475
2/22/2021,gulf,8006.008475
2/23/2021,gulf,8006.008475
2/24/2021,gulf,8006.008475
2/25/2021,gulf,8006.008475
2/26/2021,gulf,8006.008475
2/27/2021,gulf,8006.008475
2/28/2021,gulf,8006.008475
3/1/2021,gulf,23337.32787
3/2/2021,gulf,23337.32787
3/3/2021,gulf,23337.32787
3/4/2021,gulf,23337.32787
3/5/2021,gulf,23337.32787
3/6/2021,gulf,23337.32787
3/7/2021,gulf,23337.32787
3/8/2021,gulf,23337.32787
3/9/2021,gulf,23337.32787
3/10/2021,gulf,23337.32787
3/11/2021,gulf,23337.32787
3/12/2021,gulf,23337.32787
3/13/2021,gulf,23337.32787
3/14/2021,gulf,23337.32787
3/15/2021,gulf,23337.32787
3/16/2021,gulf,23337.32787
3/17/2021,gulf,23337.32787
3/18/2021,gulf,23337.32787
3/19/2021,gulf,23337.32787
3/20/2021,gulf,23337.32787
3/21/2021,gulf,23337.32787
3/22/2021,gulf,23337.32787
3/23/2021,gulf,23337.32787
3/24/2021,gulf,23337.32787
3/25/2021,gulf,23337.32787
3/26/2021,gulf,23337.32787
3/27/2021,gulf,23337.32787
3/28/2021,gulf,23337.32787
3/29/2021,gulf,23337.32787
3/30/2021,gulf,23337.32787
3/31/2021,gulf,23337.32787
4/1/2021,gulf,23337.32787
4/2/2021,gulf,23337.32787
4/3/2021,gulf,23337.32787
4/4/2021,gulf,23337.32787
4/5/2021,gulf,23337.32787
4/6/2021,gulf,23337.32787
4/7/2021,gulf,23337.32787
4/8/2021,gulf,23337.32787
4/9/2021,gulf,23337.32787
4/10/2021,gulf,23337.32787
4/11/2021,gulf,23337.32787
4/12/2021,gulf,23337.32787
4/13/2021,gulf,23337.32787
4/14/2021,gulf,23337.32787
4/15/2021,gulf,23337.32787
4/16/2021,gulf,23337.32787
4/17/2021,gulf,23337.32787
4/18/2021,gulf,23337.32787
4/19/2021,gulf,23337.32787
4/20/2021,gulf,23337.32787
4/21/2021,gulf,23337.32787
4/22/2021,gulf,23337.32787
4/23/2021,gulf,23337.32787
4/24/2021,gulf,23337.32787
4/25/2021,gulf,23337.32787
4/26/2021,gulf,23337.32787
4/27/2021,gulf,23337.32787
4/28/2021,gulf,23337.32787
4/29/2021,gulf,23337.32787
4/30/2021,gulf,23337.32787
5/1/2021,gulf,9071.336066
5/2/2021,gulf,9071.336066
5/3/2021,gulf,9071.336066
5/4/2021,gulf,9071.336066
5/5/2021,gulf,9071.336066
5/6/2021,gulf,9071.336066
5/7/2021,gulf,9071.336066
5/8/2021,gulf,9071.336066
5/9/2021,gulf,9071.336066
5/10/2021,gulf,9071.336066
5/11/2021,gulf,9071.336066
5/12/2021,gulf,9071.336066
5/13/2021,gulf,9071.336066
5/14/2021,gulf,9071.336066
5/15/2021,gulf,9071.336066
5/16/2021,gulf,9071.336066
5/17/2021,gulf,9071.336066
5/18/2021,gulf,9071.336066
5/19/2021,gulf,9071.336066
5/20/2021,gulf,9071.336066
5/21/2021,gulf,9071.336066
5/22/2021,gulf,9071.336066
5/23/2021,gulf,9071.336066
5/24/2021,gulf,9071.336066
5/25/2021,gulf,9071.336066
5/26/2021,gulf,9071.336066
5/27/2021,gulf,9071.336066
5/28/2021,gulf,9071.336066
5/29/2021,gulf,9071.336066
5/30/2021,gulf,9071.336066
5/31/2021,gulf,9071.336066
6/1/2021,gulf,9071.336066
6/2/2021,gulf,9071.336066
6/3/2021,gulf,9071.336066
6/4/2021,gulf,9071.336066
6/5/2021,gulf,9071.336066
6/6/2021,gulf,9071.336066
6/7/2021,gulf,9071.336066
6/8/2021,gulf,9071.336066
6/9/2021,gulf,9071.336066
6/10/2021,gulf,9071.336066
6/11/2021,gulf,9071.336066
6/12/2021,gulf,9071.336066
6/13/2021,gulf,9071.336066
6/14/2021,gulf,9071.336066
6/15/2021,gulf,9071.336066
6/16/2021,gulf,9071.336066
6/17/2021,gulf,9071.336066
6/18/2021,gulf,9071.336066
6/19/2021,gulf,9071.336066
6/20/2021,gulf,9071.336066
6/21/2021,gulf,9071.336066
6/22/2021,gulf,9071.336066
6/23/2021,gulf,9071.336066
6/24/2021,gulf,9071.336066
6/25/2021,gulf,9071.336066
6/26/2021,gulf,9071.336066
6/27/2021,gulf,9071.336066
6/28/2021,gulf,9071.336066
6/29/2021,gulf,9071.336066
6/30/2021,gulf,9071.336066
7/1/2021,gulf,8679.580645
7/2/2021,gulf,8679.580645
7/3/2021,gulf,8679.580645
7/4/2021,gulf,8679.580645
7/5/2021,gulf,8679.580645
7/6/2021,gulf,8679.580645
7/7/2021,gulf,8679.580645
7/8/2021,gulf,8679.580645
7/9/2021,gulf,8679.580645
7/10/2021,gulf,8679.580645
7/11/2021,gulf,8679.580645
7/12/2021,gulf,8679.580645
7/13/2021,gulf,8679.580645
7/14/2021,gulf,8679.580645
7/15/2021,gulf,8679.580645
7/16/2021,gulf,8679.580645
7/17/2021,gulf,8679.580645
7/18/2021,gulf,8679.580645
7/19/2021,gulf,8679.580645
7/20/2021,gulf,8679.580645
7/21/2021,gulf,8679.580645
7/22/2021,gulf,8679.580645
7/23/2021,gulf,8679.580645
7/24/2021,gulf,8679.580645
